odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11465469,"Chrysler (FCA US, LLC)",False,False,0,0,2022-05-20,2022-05-20,1C4HJXDG4MW,ELECTRICAL SYSTEM,"Driving at approximately 50 MPH, I lost power steering and the indicator/warning lights on my dash, including ABS, were all lighting up or seemingly resetting. I was able to limp it home when I regained power steering about 20 feet from the driveway. So at the moment, it's not possible to observe the issue. Loss of power steering at that speed to a less experienced driver than myself, such as one of my children could have proven catastrophic. I am currently having the vehicle towed to the dealership. There was no prior indicator or warning before the incident occurred. ~ I did a quick search on what the problem could be and found this video on youtube (not mine) which shows almost exactly what happened to my vehicle ... https://youtu.be/Sewnurqrzq4  (I know clicking links isn't always allowed, so what I searched youtube for was ""2021 jl loss of power steering and all warning lights on"" and the video was the first result uploaded by a user by the name of Robert Ballard. The video name is ""2018 Jeep JL Unlimited Rubicon Electrical Issues"" and was uploaded Jun 25, 2019. )",Vehicle,2021,JEEP,WRANGLER
11465469,"Chrysler (FCA US, LLC)",False,False,0,0,2022-05-20,2022-05-20,1C4HJXDG4MW,SERVICE BRAKES,"Driving at approximately 50 MPH, I lost power steering and the indicator/warning lights on my dash, including ABS, were all lighting up or seemingly resetting. I was able to limp it home when I regained power steering about 20 feet from the driveway. So at the moment, it's not possible to observe the issue. Loss of power steering at that speed to a less experienced driver than myself, such as one of my children could have proven catastrophic. I am currently having the vehicle towed to the dealership. There was no prior indicator or warning before the incident occurred. ~ I did a quick search on what the problem could be and found this video on youtube (not mine) which shows almost exactly what happened to my vehicle ... https://youtu.be/Sewnurqrzq4  (I know clicking links isn't always allowed, so what I searched youtube for was ""2021 jl loss of power steering and all warning lights on"" and the video was the first result uploaded by a user by the name of Robert Ballard. The video name is ""2018 Jeep JL Unlimited Rubicon Electrical Issues"" and was uploaded Jun 25, 2019. )",Vehicle,2021,JEEP,WRANGLER
11464666,"Chrysler (FCA US, LLC)",False,False,0,0,2022-03-19,2022-05-14,1C4JJXFM2MW,ENGINE,"We had just reached highway speed of 70mph and the Jeep began a normal regen cycle. However, the engine revved up on it’s own and the check engine light came on and a message that stated the exhaust filter was 100% full see a servicing dealer. Then without any warning, the Jeep went into limp mode from 70mph-50mph. With no notice, we were thrown forward due to the sudden decrease in speed. This action caused the vehicles behind us to swerve to avoid collision.  My adaptive cruise control shut itself off and the electronic throttle control warning light started flashing.  My throttle control was weak and unreliable, taking a lot of pedal to respond and then not needing hardly any pedal and would surge forward with sudden speed. It was a very dangerous situation. We continued driving in limp mode as there were no safe locations to stop and we  didn’t have any cell service. Both malfunction lights remained on and we drove straight to our dealer. They said the EGR cooler failed and clogged up all of the EGR system with soot and then burned out the catalytic converter. They were able to clear the soot out of the system and cleared the malfunction lights so we could drive it home as they didn't have any loaners to offer us. The service advisor told us if we had another vehicle we should park the Jeep and not drive it until the parts come in. They have no ETA on either the EGR cooler nor the catalytic converter. I have been in contact with the manufacturer and there has been no progress on sourcing parts, I am looking in to pursuing a lemon law claim as this vehicle is not compliant with any emissions standards and if not repaired will injure us and others. It is available for inspection with notice, as it is parked at my house I would prefer advanced notice of any inspectors arrival. The warning lights are no longer on, but it sounds and runs like crap and even if the parts are replaced I will always worry that it will do it again. We could have been killed.",Vehicle,2021,JEEP,WRANGLER
11464217,"Chrysler (FCA US, LLC)",False,False,0,0,2022-04-11,2022-05-11,1c4hjxdg9mw,POWER TRAIN,"The contact owns a 2021 Jeep Wrangler. The contact stated while driving 80 MPH, the clutch fractured, causing the vehicle to lose motive power. The vehicle was towed to the dealer. The dealer related the failure to NHTSA Campaign Number: 21V028000 (Power Train) associated with the VIN and informed the contact that the clutch needed to be replaced. The dealer declined to perform the recall repair. The contact stated that he had not received notification of NHTSA Campaign Number: 21V028000 (Power Train). The vehicle was not repaired and remained at the dealer. The manufacturer was made aware of the failure but informed the contact that it was at the dealer's discretion to honor the recall repair and provided no further assistance. The failure mileage was approximately 31,000.",Vehicle,2021,JEEP,WRANGLER
11464272,"Chrysler (FCA US, LLC)",False,False,0,0,2022-04-13,2022-05-11,1c4jjxfm3mw,FORWARD COLLISION AVOIDANCE,"Traveling about 55 mph and a car in front of me, exited to the right in a different lane. My jeep slammed on the brakes as I was in the lane beside the turning car. Scared me to death, there was nothing in front of me and thankfully, there was no car behind me. Very scary feeling and almost lost control",Vehicle,2021,JEEP,WRANGLER
11463494,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-06,2022-05-05,1c4hjxen8mw,VISIBILITY/WIPER,1. Water leak and windshield cracked because windshield seal broken. Windshield seal found to be broken or cracked by dealership.  2. Windshield cracked and water leaking into Forward Crash Collison Avoidance Radar housing and onto viewscreen which has quit working. 3. Cracked windshield causing visual impairment.,Vehicle,2021,JEEP,WRANGLER
11463494,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-06,2022-05-05,1c4hjxen8mw,FORWARD COLLISION AVOIDANCE,1. Water leak and windshield cracked because windshield seal broken. Windshield seal found to be broken or cracked by dealership.  2. Windshield cracked and water leaking into Forward Crash Collison Avoidance Radar housing and onto viewscreen which has quit working. 3. Cracked windshield causing visual impairment.,Vehicle,2021,JEEP,WRANGLER
11463495,"Chrysler (FCA US, LLC)",False,False,0,0,2021-11-26,2022-05-05,1c4hjxen8mw,STEERING,1. Road bumps on interstates and highways causing severe death wobble. Vehicle practically uncontrollable until coming to almost complete stop. 2. Inspection found steering stabilizer to not be correctly dampening steering linkages from road bumps or road variations at moderate to high speeds. Manufacturer has had this problem for 3 years and vehicles keep coming from the factory with the wrong bolt installed. 3. This problem almost killed my family while on the Interstate.,Vehicle,2021,JEEP,WRANGLER
11463089,"Chrysler (FCA US, LLC)",False,False,0,0,2022-04-02,2022-05-02,1c4hjxdg6mw,SUSPENSION,"Drivers side rear bushing/suspension issue which causes creaking and abnormal noise. This was believed to by a defective bushing by an independent automotive repair shop. When shown video evidence of the issue, they agreed it was abnormal, but “couldn’t recreate the issue on their own. FCA has been made aware of this ongoing issue and offered no solution.  A failed/failing bushing can lead to a lack of control in steering, as well and less responsive breaking. This is a legitimate safety concern with FCA, Jeep, and Apple Jeep of Hanover have refused to correct.  Video file too large to be uploaded.",Vehicle,2021,JEEP,WRANGLER
11463096,"Chrysler (FCA US, LLC)",False,False,0,0,2020-11-01,2022-05-02,1c4hjxdg6mw,ENGINE,Cylinder head failure caused engine to leak engine oil. Ultimately FCA was able to repair the defective upon replacing a cylinder and head gasket multiple times. The true cause of the leak was never determined as the replaced head did not appear defective. This is being reported to NHTSA due to numerous defects and safety concerns that have arisen with this vehicle.,Vehicle,2021,JEEP,WRANGLER
